label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Normal,0,21.3,43.5,0,400
Normal,0,21.3,43.5,0,400
Normal,0,21.4,43.6,0,400
Normal,0,21.4,43.6,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.6,0,400
Normal,0,21.4,43.6,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,0,400
Normal,0,21.4,43.7,3,401
Normal,0,21.4,43.7,6,402
Normal,0,21.4,43.6,9,412
Normal,0,21.4,43.6,11,405
Normal,0,21.4,43.6,11,405
Normal,0,21.4,43.6,11,408
Normal,0,21.4,43.6,13,408
Normal,0,21.4,43.6,12,416
Normal,0,21.4,43.6,13,404
Normal,0,21.4,43.6,14,406
Normal,0,21.4,43.6,17,404
Normal,0,21.4,43.6,15,400
Normal,0,21.4,43.6,11,406
Normal,0,21.4,43.6,17,413
Normal,0,21.4,43.6,9,405
Normal,0,21.5,43.6,15,403
Normal,0,21.5,43.6,11,413
Normal,0,21.4,43.6,11,412
Normal,0,21.4,43.6,17,414
Normal,0,21.4,43.6,18,410
Normal,0,21.4,43.6,19,415
Normal,0,21.4,43.6,18,409
Normal,0,21.4,43.6,21,412
Normal,0,21.5,43.7,11,415
Normal,0,21.5,43.7,14,411
Normal,0,21.5,43.7,14,404
Normal,0,21.5,43.7,14,402
Normal,0,21.5,43.7,15,400
Normal,0,21.5,43.7,9,401
Normal,0,21.5,43.7,10,404
Normal,0,21.5,43.7,12,400
Normal,0,21.5,43.7,11,401
Normal,0,21.5,43.7,14,400
Normal,0,21.5,43.7,10,400
Normal,0,21.5,43.7,10,401
Cooking,1,21.5,43.7,9,400
Cooking,1,21.5,43.7,11,400
Cooking,1,21.5,43.7,10,401
Cooking,1,21.5,43.7,12,411
Cooking,1,21.5,43.6,11,412
Cooking,1,21.5,43.6,3,415
Cooking,1,21.5,43.6,9,419
Cooking,1,21.5,43.6,7,422
Cooking,1,21.5,43.6,10,437
Cooking,1,21.5,43.6,8,450
Cooking,1,21.5,43.6,11,461
Cooking,1,21.5,43.6,11,470
Cooking,1,21.5,43.6,23,529
Cooking,1,21.5,43.6,25,586
Cooking,1,21.5,43.6,31,591
Cooking,1,21.5,43.6,36,601
Cooking,1,21.5,43.6,43,596
Cooking,1,21.5,43.6,47,592
Cooking,1,21.5,43.6,58,612
Cooking,1,21.5,43.6,55,612
Cooking,1,21.5,43.6,61,596
Cooking,1,21.5,43.6,57,582
Cooking,1,21.5,43.6,55,561
Cooking,1,21.5,43.6,58,551
Cooking,1,21.5,43.6,54,546
Cooking,1,21.5,43.6,59,544
Cooking,1,21.5,43.6,63,554
Cooking,1,21.5,43.6,59,547
Cooking,1,21.5,43.6,60,561
Cooking,1,21.5,43.6,56,568
Cooking,1,21.5,43.6,66,581
Cooking,1,21.5,43.6,64,573
Cooking,1,21.5,43.6,66,571
Cooking,1,21.5,43.6,69,570
Cooking,1,21.5,43.6,70,565
Cooking,1,21.5,43.6,71,581
Cooking,1,21.5,43.6,71,587
Cooking,1,21.5,43.7,72,608
Cooking,1,21.5,43.7,66,617
Cooking,1,21.5,43.7,76,623
Cooking,1,21.5,43.7,75,627
Cooking,1,21.4,43.7,87,634
Cooking,1,21.4,43.7,85,630
Cooking,1,21.5,43.8,85,631
Cooking,1,21.5,43.8,85,654
Cooking,1,21.5,43.8,87,675
Cooking,1,21.5,43.8,95,686
Cooking,1,21.5,43.8,101,699
Cooking,1,21.5,43.8,109,702
Cooking,1,21.5,43.8,117,712
Cooking,1,21.5,43.8,114,719
Cooking,1,21.5,43.8,119,750
Cooking,1,21.5,43.9,124,747
Cooking,1,21.5,43.9,137,762
Cooking,1,21.5,43.9,145,771
Cooking,1,21.5,43.9,148,768
Cooking,1,21.5,43.8,152,771
Cooking,1,21.5,43.8,159,776
Cooking,1,21.5,43.9,162,778
Cooking,1,21.5,43.9,172,792
Cooking,1,21.5,43.9,178,789
Cooking,1,21.5,43.9,184,795
Cooking,1,21.5,43.9,177,785
Cooking,1,21.5,43.9,192,795
Cooking,1,21.5,43.9,194,814
Cooking,1,21.5,43.9,197,824
Cooking,1,21.5,43.9,204,823
Cooking,1,21.5,43.9,210,830
Cooking,1,21.5,44.0,216,853
Cooking,1,21.5,44.0,220,857
Cooking,1,21.5,44.0,228,891
Cooking,1,21.5,44.0,241,958
Cooking,1,21.5,44.0,257,1050
Cooking,1,21.5,44.0,269,1123
Cooking,1,21.5,44.1,299,1159
Cooking,1,21.5,44.1,309,1185
Cooking,1,21.5,44.1,329,1235
Cooking,1,21.5,44.1,347,1251
Cooking,1,21.5,44.1,392,1334
Cooking,1,21.5,44.1,411,1346
Cooking,1,21.5,44.1,434,1293
Cooking,1,21.5,44.2,431,1282
Cooking,1,21.5,44.2,455,1358
Cooking,1,21.5,44.2,466,1452
Cooking,1,21.5,44.2,503,1585
Cooking,1,21.4,44.2,542,1599
Cooking,1,21.4,44.2,552,1550
Cooking,1,21.4,44.2,571,1518
Cooking,1,21.4,44.2,572,1543
Cooking,1,21.4,44.2,610,1616
Cooking,1,21.4,44.2,631,1613
Cooking,1,21.4,44.3,651,1623
Cooking,1,21.4,44.3,673,1628
Cooking,1,21.4,44.3,713,1645
Cooking,1,21.4,44.3,724,1653
Cooking,1,21.4,44.3,730,1670
Cooking,1,21.4,44.3,754,1702
Cooking,1,21.4,44.3,775,1742
Cooking,1,21.4,44.3,784,1717
Cooking,1,21.4,44.3,820,1731
Cooking,1,21.4,44.3,839,1743
Cooking,1,21.4,44.3,863,1770
Cooking,1,21.4,44.3,854,1778
Cooking,1,21.4,44.4,876,1840
Cooking,1,21.4,44.4,914,1907
Cooking,1,21.4,44.4,949,2041
Cooking,1,21.4,44.4,1003,2153
Cooking,1,21.4,44.4,1074,2526
Cooking,1,21.4,44.4,1132,2747
Cooking,1,21.4,44.5,1223,2850
Cooking,1,21.4,44.5,1255,2811
Cooking,1,21.4,44.5,1285,2732
Cooking,1,21.4,44.5,1300,2563
Cooking,1,21.4,44.5,1262,2054
Cooking,1,21.4,44.5,1234,2021
Cooking,1,21.4,44.5,1203,2045
Cooking,1,21.4,44.5,1208,2126
Cooking,1,21.4,44.5,1264,2516
Cooking,1,21.4,44.5,1269,2671
Cooking,1,21.4,44.5,1353,2869
Cooking,1,21.4,44.5,1369,2891
Cooking,1,21.4,44.5,1425,2840
Cooking,1,21.4,44.5,1425,2710
Cooking,1,21.4,44.5,1413,2568
Cooking,1,21.4,44.6,1390,2514
Cooking,1,21.4,44.6,1399,2693
Cooking,1,21.4,44.6,1425,2808
Cooking,1,21.4,44.6,1542,2933
Cooking,1,21.4,44.6,1549,2909
Cooking,1,21.4,44.6,1609,2938
Cooking,1,21.4,44.6,1561,2869
Cooking,1,21.4,44.6,1570,2945
Cooking,1,21.4,44.6,1614,3014
Cooking,1,21.4,44.6,1646,2992
Cooking,1,21.4,44.6,1660,2990
Cooking,1,21.4,44.6,1688,3014
Cooking,1,21.4,44.6,1679,3117
Cooking,1,21.4,44.6,1762,3284
Cooking,1,21.4,44.6,1778,3336
Cooking,1,21.4,44.6,1854,3498
Cooking,1,21.4,44.6,1870,3556
Cooking,1,21.4,44.6,1900,3490
Cooking,1,21.4,44.6,1967,3571
Cooking,1,21.4,44.6,2013,3586
Cooking,1,21.4,44.6,1981,3554
Cooking,1,21.4,44.6,1995,3579
Cooking,1,21.4,44.6,2046,3603
Cooking,1,21.4,44.6,2076,3652
Cooking,1,21.3,44.6,2099,3696
Cooking,1,21.3,44.6,2131,3610
Cooking,1,21.3,44.6,2071,3586
Cooking,1,21.3,44.6,2145,3684
Cooking,1,21.3,44.6,2184,3655
Cooking,1,21.3,44.6,2127,3655
Cooking,1,21.3,44.6,2166,3647
Cooking,1,21.3,44.6,2152,3613
Cooking,1,21.3,44.7,2147,3623
Cooking,1,21.3,44.7,2127,3637
Cooking,1,21.3,44.7,2145,3650
Cooking,1,21.3,44.7,2214,3750
Cooking,1,21.3,44.7,2212,3775
Cooking,1,21.3,44.7,2224,3758
Cooking,1,21.3,44.7,2224,3790
Cooking,1,21.3,44.7,2258,3792
Cooking,1,21.3,44.7,2237,3861
Cooking,1,21.3,44.7,2270,3927
Cooking,1,21.3,44.7,2293,3961
Cooking,1,21.3,44.7,2316,4018
Cooking,1,21.3,44.8,2341,4057
Cooking,1,21.3,44.8,2348,4091
Cooking,1,21.3,44.7,2392,4182
Cooking,1,21.3,44.7,2420,4273
Cooking,1,21.3,44.8,2477,4312
Cooking,1,21.3,44.8,2494,4351
Cooking,1,21.3,44.8,2517,4489
Cooking,1,21.3,44.8,2549,4531
Cooking,1,21.3,44.8,2551,4410
Cooking,1,21.3,44.8,2574,4437
Cooking,1,21.3,44.8,2542,4462
Cooking,1,21.3,44.8,2593,4496
Fire,2,21.3,44.8,2627,4428
Fire,2,21.3,44.8,2579,4482
Fire,2,21.3,44.8,2667,4680
Fire,2,21.3,44.8,2667,4567
Fire,2,21.3,44.8,2653,4491
Fire,2,21.3,44.8,2669,4496
Fire,2,21.3,44.8,2660,4435
Fire,2,21.3,44.8,2694,4501
Fire,2,21.3,44.8,2655,4577
Fire,2,21.3,44.8,2729,4695
Fire,2,21.3,44.8,2741,4739
Fire,2,21.3,44.8,2745,4805
Fire,2,21.3,44.8,2773,4774
Fire,2,21.3,44.9,2787,4751
Fire,2,21.3,44.9,2805,4749
Fire,2,21.3,44.9,2787,4781
Fire,2,21.3,44.9,2801,4781
Fire,2,21.3,44.9,2814,4810
Fire,2,21.3,44.9,2798,4776
Fire,2,21.3,44.9,2824,4847
Fire,2,21.3,44.9,2831,4896
Fire,2,21.3,44.9,2865,4933
Fire,2,21.3,44.9,2842,5087
Fire,2,21.3,44.9,2891,5174
Fire,2,21.3,44.9,2928,5128
Fire,2,21.3,44.9,2905,5076
Fire,2,21.3,44.9,2946,5169
Fire,2,21.3,44.9,2937,5064
Fire,2,21.3,44.9,2967,5001
Fire,2,21.3,44.9,2925,5006
Fire,2,21.3,44.9,2923,4918
Fire,2,21.3,44.9,2916,5035
Fire,2,21.3,44.9,2955,5122
Fire,2,21.3,44.9,2988,5221
Fire,2,21.3,44.9,2983,5308
Fire,2,21.3,45.0,3029,5423
Fire,2,21.3,45.0,3034,5620
Fire,2,21.3,45.0,3022,5667
Fire,2,21.3,45.0,3055,5829
Fire,2,21.3,45.0,3133,6124
Fire,2,21.3,45.0,3208,6101
Fire,2,21.3,45.0,3213,6159
Fire,2,21.3,45.0,3229,6188
Fire,2,21.2,44.9,3339,6286
Fire,2,21.2,44.9,3364,6246
Fire,2,21.3,45.0,3364,6066
Fire,2,21.3,45.0,3279,5892
Fire,2,21.3,45.0,3213,5829
Fire,2,21.3,45.0,3304,5962
Fire,2,21.3,45.0,3349,6130
Fire,2,21.3,45.0,3369,6315
Fire,2,21.2,45.0,3414,6402
Fire,2,21.2,45.0,3384,6286
Fire,2,21.3,45.0,3384,6333
Fire,2,21.3,45.0,3414,6460
Fire,2,21.2,45.0,3429,6396
Fire,2,21.2,45.0,3464,6495
Fire,2,21.3,45.0,3409,6402
Fire,2,21.3,45.0,3439,6431
Fire,2,21.3,45.1,3494,6628
Fire,2,21.3,45.1,3499,6738
Fire,2,21.3,45.1,3635,6883
Fire,2,21.3,45.1,3590,7068
Fire,2,21.3,45.1,3585,7051
Fire,2,21.2,45.0,3690,7323
Fire,2,21.2,45.0,3690,7311
Fire,2,21.2,45.0,3800,7219
Fire,2,21.2,45.0,3740,7427
Fire,2,21.2,45.0,3735,7566
Fire,2,21.2,45.0,3885,7560
Fire,2,21.2,45.1,3840,7595
Fire,2,21.2,45.1,3870,7653
