label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Normal,0,21.9,38.2,0,400
Normal,0,21.9,38.2,0,400
Normal,0,21.9,38.2,0,400
Normal,0,21.9,38.2,0,400
Normal,0,21.9,38.3,0,400
Normal,0,21.9,38.3,0,400
Normal,0,21.9,38.2,0,400
Normal,0,21.9,38.3,0,400
Normal,0,21.9,38.3,0,400
Normal,0,21.9,38.3,0,406
Normal,0,21.9,38.3,6,415
Normal,0,21.9,38.3,0,405
Normal,0,21.9,38.3,1,408
Normal,0,21.9,38.3,0,400
Normal,0,21.9,38.3,9,402
Normal,0,21.9,38.3,7,400
Normal,0,21.9,38.3,1,407
Normal,0,21.9,38.3,4,400
Normal,0,21.9,38.3,3,406
Normal,0,21.9,38.4,0,406
Cooking,1,21.9,38.4,4,406
Cooking,1,21.8,38.3,5,408
Cooking,1,21.8,38.3,3,413
Cooking,1,21.8,38.4,0,412
Cooking,1,21.8,38.4,0,412
Cooking,1,21.9,38.4,3,404
Cooking,1,21.8,38.4,5,412
Cooking,1,21.9,38.5,1,407
Cooking,1,21.8,38.4,2,410
Cooking,1,21.8,38.4,4,421
Cooking,1,21.8,38.4,4,418
Cooking,1,21.8,38.4,12,424
Cooking,1,21.8,38.5,13,418
Cooking,1,21.8,38.5,16,420
Cooking,1,21.9,38.6,12,428
Cooking,1,21.8,38.5,11,423
Cooking,1,21.8,38.5,17,431
Cooking,1,21.8,38.5,14,423
Cooking,1,21.8,38.5,14,416
Cooking,1,21.8,38.5,21,422
Cooking,1,21.9,38.5,23,422
Cooking,1,21.8,38.5,17,415
Cooking,1,21.8,38.5,19,426
Cooking,1,21.8,38.6,20,433
Cooking,1,21.9,38.6,26,439
Cooking,1,21.8,38.6,24,431
Cooking,1,21.8,38.6,26,432
Cooking,1,21.8,38.6,21,432
Cooking,1,21.9,38.7,26,431
Cooking,1,21.9,38.7,31,434
Cooking,1,21.8,38.6,31,437
Cooking,1,21.9,38.7,30,431
Cooking,1,21.9,38.7,33,439
Cooking,1,21.9,38.7,36,445
Cooking,1,21.9,38.7,36,437
Cooking,1,21.9,38.7,40,441
Cooking,1,21.9,38.7,41,433
Cooking,1,21.9,38.7,42,442
Cooking,1,21.9,38.6,35,445
Cooking,1,21.9,38.6,42,447
Cooking,1,21.9,38.6,48,441
Cooking,1,21.8,38.6,43,445
Cooking,1,21.9,38.6,42,440
Cooking,1,21.9,38.6,46,442
Cooking,1,21.9,38.6,52,454
Cooking,1,21.8,38.6,48,445
Cooking,1,21.9,38.6,46,446
Cooking,1,21.9,38.6,50,449
Cooking,1,21.9,38.6,52,446
Cooking,1,21.9,38.6,50,447
Cooking,1,21.9,38.6,56,446
Cooking,1,21.8,38.5,57,441
Cooking,1,21.9,38.6,51,447
Cooking,1,21.9,38.6,51,446
Cooking,1,21.9,38.6,58,447
Cooking,1,21.8,38.5,55,439
Cooking,1,21.9,38.6,60,439
Cooking,1,21.9,38.5,54,441
Cooking,1,21.9,38.6,57,450
Cooking,1,21.9,38.6,57,438
Cooking,1,21.9,38.6,53,441
Cooking,1,21.8,38.5,57,447
Cooking,1,21.9,38.6,58,442
Cooking,1,21.9,38.6,59,452
Cooking,1,21.9,38.6,55,446
Cooking,1,21.9,38.6,58,445
Cooking,1,21.9,38.7,62,451
Cooking,1,21.9,38.7,57,453
Cooking,1,21.9,38.7,63,452
Cooking,1,21.9,38.7,63,450
Cooking,1,21.9,38.7,66,465
Cooking,1,21.9,38.8,65,455
Cooking,1,21.9,38.8,66,468
Cooking,1,21.9,38.8,72,459
Cooking,1,21.9,38.9,64,460
Cooking,1,21.9,39.0,69,454
Cooking,1,21.9,39.0,71,464
Cooking,1,21.9,39.0,70,460
Cooking,1,21.9,39.1,71,469
Cooking,1,21.9,39.2,73,474
Cooking,1,21.9,39.2,73,455
Cooking,1,21.9,39.1,76,466
Cooking,1,21.9,39.1,74,471
Cooking,1,21.9,39.1,78,474
Cooking,1,21.9,39.2,80,475
Cooking,1,21.9,39.2,78,473
Cooking,1,21.9,39.2,87,478
Cooking,1,21.9,39.2,82,464
Cooking,1,21.9,39.2,88,471
Cooking,1,21.9,39.2,77,459
Cooking,1,21.9,39.2,80,468
Cooking,1,21.9,39.2,83,467
Cooking,1,21.9,39.2,85,470
Cooking,1,21.9,39.2,77,467
Cooking,1,21.9,39.2,84,467
Cooking,1,21.9,39.2,79,468
Cooking,1,21.9,39.2,82,468
Cooking,1,21.9,39.2,82,465
Cooking,1,21.9,39.2,85,471
Cooking,1,21.9,39.2,89,469
Cooking,1,21.9,39.2,83,467
Cooking,1,21.9,39.2,85,458
Cooking,1,21.9,39.2,84,462
Cooking,1,21.9,39.2,84,463
Cooking,1,21.9,39.1,91,471
Cooking,1,21.9,39.1,81,463
Cooking,1,21.9,39.1,85,463
Cooking,1,21.9,39.1,90,466
Cooking,1,21.9,39.1,81,460
Cooking,1,21.9,39.1,81,459
Cooking,1,21.9,39.1,80,460
Cooking,1,21.9,39.0,87,460
Cooking,1,21.9,39.0,86,460
Cooking,1,21.9,39.0,83,461
Cooking,1,21.9,39.0,83,458
Cooking,1,22.0,39.0,86,459
Cooking,1,21.9,39.0,86,452
Cooking,1,21.9,39.0,79,449
Cooking,1,22.0,39.0,79,450
Cooking,1,22.0,39.0,84,459
Cooking,1,22.0,39.0,84,465
Cooking,1,22.0,39.0,83,466
Cooking,1,21.9,39.0,88,458
Cooking,1,22.0,39.0,88,454
Cooking,1,22.0,39.0,88,456
Cooking,1,22.0,39.0,83,460
Cooking,1,21.9,39.0,85,454
Cooking,1,21.9,39.0,84,456
Cooking,1,21.9,39.0,87,457
Cooking,1,21.9,39.0,83,459
Cooking,1,22.0,39.1,80,458
Cooking,1,21.9,39.0,89,458
Cooking,1,22.0,39.0,85,455
Cooking,1,21.9,39.0,82,457
Cooking,1,22.0,39.1,88,454
Cooking,1,21.9,39.0,82,456
Cooking,1,22.0,39.1,81,450
Cooking,1,21.9,39.0,89,456
Cooking,1,21.9,39.0,85,452
Cooking,1,21.9,39.0,86,447
Cooking,1,21.9,39.0,80,448
Cooking,1,21.9,39.0,82,444
Cooking,1,21.9,39.0,82,450
Cooking,1,21.9,39.0,81,450
Cooking,1,21.9,39.0,85,451
Cooking,1,22.0,39.1,75,442
Cooking,1,21.9,39.0,83,450
Cooking,1,22.0,39.1,79,450
Cooking,1,22.0,39.1,83,448
Cooking,1,22.0,39.1,79,443
Cooking,1,21.9,39.0,77,446
Cooking,1,21.9,39.0,79,440
Cooking,1,22.0,39.0,84,442
Cooking,1,22.0,39.0,78,443
Cooking,1,22.0,39.0,77,440
Cooking,1,22.0,39.0,78,449
Cooking,1,22.0,39.1,75,446
Cooking,1,22.0,39.1,72,443
Cooking,1,21.9,39.0,79,449
Cooking,1,22.0,39.0,78,443
Cooking,1,22.0,39.0,72,436
Cooking,1,22.0,39.0,77,444
Cooking,1,22.0,39.0,72,444
Cooking,1,22.0,39.0,73,441
Cooking,1,22.0,39.0,77,441
Cooking,1,22.0,39.0,77,445
Cooking,1,22.0,39.0,79,458
Cooking,1,21.9,39.0,76,445
Cooking,1,22.0,39.0,82,451
Cooking,1,22.0,39.0,79,448
Cooking,1,22.0,39.0,76,447
Cooking,1,22.0,39.1,75,443
Cooking,1,22.0,39.1,77,440
Cooking,1,21.9,39.0,77,444
Cooking,1,21.9,39.0,77,447
Cooking,1,22.0,39.1,77,445
Cooking,1,21.9,39.1,85,446
Cooking,1,21.9,39.1,81,451
Cooking,1,21.9,39.1,84,441
Cooking,1,22.0,39.1,80,444
Cooking,1,21.9,39.1,84,444
Cooking,1,21.9,39.1,78,440
Cooking,1,21.9,39.1,78,448
Cooking,1,22.0,39.1,79,440
Cooking,1,21.9,39.1,79,442
Cooking,1,21.9,39.1,82,448
Cooking,1,21.9,39.1,79,441
Cooking,1,21.9,39.1,80,448
Cooking,1,21.9,39.1,80,445
Cooking,1,21.9,39.1,85,449
Cooking,1,21.9,39.1,82,438
Cooking,1,21.9,39.1,77,450
Cooking,1,21.9,39.1,81,448
Cooking,1,21.9,39.2,81,451
Cooking,1,21.9,39.2,82,448
Cooking,1,21.9,39.2,78,447
Cooking,1,21.9,39.2,82,439
Cooking,1,21.9,39.2,80,436
Cooking,1,21.9,39.2,77,435
Cooking,1,21.9,39.2,76,433
Cooking,1,21.9,39.2,78,443
Cooking,1,21.9,39.2,75,433
Cooking,1,21.9,39.2,75,439
Cooking,1,21.9,39.2,77,445
Cooking,1,21.9,39.2,72,439
Cooking,1,21.9,39.2,75,438
Cooking,1,21.9,39.2,73,440
Cooking,1,21.9,39.2,73,429
Cooking,1,21.9,39.3,69,429
Cooking,1,21.9,39.2,73,445
Cooking,1,21.9,39.2,77,445
Cooking,1,21.9,39.2,76,436
Cooking,1,21.9,39.3,78,433
Cooking,1,21.9,39.2,77,434
Cooking,1,21.9,39.3,72,435
Cooking,1,21.9,39.3,79,440
Cooking,1,21.9,39.3,78,440
Cooking,1,21.9,39.3,75,433
Cooking,1,21.9,39.2,78,439
Cooking,1,21.9,39.2,80,445
Cooking,1,21.9,39.2,82,445
Cooking,1,21.9,39.2,77,442
Cooking,1,21.9,39.2,81,443
Cooking,1,21.9,39.2,77,443
Cooking,1,21.9,39.2,82,441
Cooking,1,21.9,39.3,81,445
Cooking,1,21.9,39.2,82,437
Cooking,1,21.9,39.2,84,438
Cooking,1,21.9,39.2,81,445
Cooking,1,21.9,39.2,81,445
Cooking,1,21.9,39.3,80,445
Cooking,1,21.9,39.3,86,449
Cooking,1,21.9,39.3,90,445
Cooking,1,21.9,39.3,84,445
Cooking,1,21.9,39.3,92,453
Cooking,1,21.9,39.3,89,452
Cooking,1,21.9,39.3,97,452
Cooking,1,21.9,39.3,87,446
Cooking,1,21.9,39.3,88,442
Cooking,1,21.9,39.3,86,441
Cooking,1,21.9,39.3,91,445
Cooking,1,21.9,39.3,92,448
Cooking,1,21.9,39.3,94,454
Cooking,1,21.9,39.2,93,445
Cooking,1,21.9,39.2,94,455
Cooking,1,21.9,39.2,95,455
Cooking,1,21.9,39.2,95,452
Cooking,1,21.9,39.2,92,444
Cooking,1,21.9,39.2,97,450
Cooking,1,21.9,39.1,93,446
Cooking,1,21.9,39.1,92,445
Cooking,1,21.9,39.2,95,437
Cooking,1,21.9,39.2,101,453
Cooking,1,21.9,39.2,98,449
Cooking,1,21.9,39.2,96,445
Cooking,1,21.9,39.2,102,452
Cooking,1,21.9,39.2,95,453
Cooking,1,21.9,39.2,96,449
Cooking,1,21.9,39.2,96,446
Cooking,1,21.9,39.2,96,444
Cooking,1,21.9,39.2,94,441
Cooking,1,21.9,39.2,96,442
Cooking,1,21.9,39.2,99,442
Cooking,1,21.9,39.2,92,443
Cooking,1,21.9,39.2,92,446
Cooking,1,22.0,39.3,91,439
Cooking,1,22.0,39.2,101,446
Cooking,1,21.9,39.2,93,438
Cooking,1,21.9,39.2,94,441
Cooking,1,22.0,39.2,93,446
Cooking,1,21.9,39.2,88,435
Cooking,1,22.0,39.2,90,437
Cooking,1,22.0,39.2,90,442
Cooking,1,21.9,39.2,92,442
Cooking,1,21.9,39.2,97,452
Cooking,1,21.9,39.2,102,450
Cooking,1,21.9,39.2,98,452
Cooking,1,21.9,39.2,104,459
Cooking,1,21.9,39.2,101,455
Cooking,1,22.0,39.3,109,459
Cooking,1,21.9,39.2,108,452
Cooking,1,22.0,39.3,101,450
Cooking,1,21.9,39.3,104,455
Cooking,1,21.9,39.2,102,449
Cooking,1,21.9,39.2,105,455
Cooking,1,22.0,39.2,106,452
Cooking,1,22.0,39.3,105,452
Cooking,1,22.0,39.3,111,455
Cooking,1,21.9,39.2,115,457
Cooking,1,21.9,39.2,109,457
Cooking,1,21.9,39.2,113,447
Cooking,1,22.0,39.3,107,452
Cooking,1,22.0,39.3,108,447
Cooking,1,22.0,39.3,109,443
Cooking,1,21.9,39.2,115,452
Cooking,1,22.0,39.2,112,436
Cooking,1,22.0,39.2,112,446
Cooking,1,22.0,39.2,110,445
Cooking,1,22.0,39.2,108,434
Cooking,1,22.0,39.2,113,455
Cooking,1,22.0,39.2,109,455
Cooking,1,22.0,39.2,105,434
Cooking,1,22.0,39.2,109,452
Cooking,1,22.0,39.2,104,444
Cooking,1,22.0,39.2,106,443
Cooking,1,22.0,39.2,105,441
Cooking,1,22.0,39.2,111,448
Cooking,1,22.0,39.2,111,452
Cooking,1,22.0,39.2,104,440
Cooking,1,22.0,39.2,109,437
Cooking,1,22.0,39.2,105,443
Cooking,1,22.0,39.2,107,446
Cooking,1,22.0,39.2,109,455
Cooking,1,22.0,39.2,110,447
Cooking,1,22.0,39.2,108,448
Cooking,1,22.0,39.2,113,453
Cooking,1,22.0,39.2,113,448
Cooking,1,22.0,39.2,109,446
Cooking,1,22.0,39.2,111,445
Cooking,1,22.0,39.2,110,449
Cooking,1,22.0,39.2,115,445
Cooking,1,22.0,39.2,113,452
Cooking,1,22.0,39.2,114,456
Cooking,1,22.0,39.2,107,443
Cooking,1,22.0,39.2,114,447
Cooking,1,22.0,39.2,108,450
Cooking,1,22.0,39.2,112,451
Cooking,1,22.0,39.2,111,452
Cooking,1,22.0,39.2,117,449
Cooking,1,22.0,39.2,113,452
Cooking,1,22.0,39.2,112,449
Cooking,1,22.0,39.2,111,450
Cooking,1,22.0,39.2,116,444
Cooking,1,22.0,39.2,109,441
Cooking,1,22.0,39.2,113,435
Cooking,1,22.0,39.2,108,432
Cooking,1,22.0,39.2,114,437
Cooking,1,22.0,39.2,109,436
Cooking,1,22.0,39.2,106,441
Cooking,1,22.0,39.2,105,444
Cooking,1,22.0,39.2,110,444
Cooking,1,22.0,39.2,114,446
Cooking,1,22.0,39.2,112,446
Cooking,1,22.0,39.2,113,435
Cooking,1,22.0,39.2,110,445
Cooking,1,22.0,39.2,111,440
Cooking,1,22.0,39.2,111,443
Cooking,1,22.0,39.2,108,443
Cooking,1,22.0,39.2,116,447
Cooking,1,22.0,39.2,112,445
Cooking,1,22.0,39.1,109,439
Cooking,1,22.0,39.1,116,440
Cooking,1,22.0,39.2,109,445
Cooking,1,22.0,39.2,113,451
Cooking,1,22.0,39.2,113,452
Cooking,1,22.0,39.1,114,443
Cooking,1,22.0,39.2,117,449
Cooking,1,22.0,39.2,112,447
Cooking,1,22.0,39.2,118,450
Cooking,1,22.0,39.2,119,446
Cooking,1,22.0,39.2,118,443
Cooking,1,22.0,39.2,119,448
Cooking,1,22.0,39.2,117,445
Cooking,1,22.0,39.2,110,433
Cooking,1,22.0,39.2,114,442
Cooking,1,22.0,39.2,111,444
Cooking,1,22.0,39.1,110,446
Cooking,1,22.0,39.1,114,443
Cooking,1,22.0,39.1,115,447
Cooking,1,22.0,39.1,115,445
Cooking,1,22.0,39.1,118,440
Cooking,1,22.0,39.1,109,432
Cooking,1,22.0,39.2,106,437
Cooking,1,22.0,39.2,112,443
Cooking,1,22.0,39.2,115,448
Cooking,1,22.0,39.1,119,438
Cooking,1,22.0,39.2,109,436
Cooking,1,22.0,39.1,109,435
Cooking,1,22.0,39.1,116,440
Cooking,1,22.0,39.2,113,436
Cooking,1,22.0,39.1,111,446
Cooking,1,22.0,39.1,109,444
Cooking,1,22.0,39.1,113,448
Cooking,1,22.0,39.1,116,452
Cooking,1,22.0,39.1,114,442
Cooking,1,22.0,39.1,118,445
Cooking,1,22.0,39.2,117,451
Cooking,1,22.0,39.2,112,451
Cooking,1,22.0,39.2,115,435
Cooking,1,22.0,39.2,115,438
Cooking,1,22.1,39.2,114,432
Cooking,1,22.0,39.2,119,435
Cooking,1,22.0,39.2,119,443
Cooking,1,22.0,39.2,123,445
Cooking,1,22.0,39.2,118,443
Cooking,1,22.0,39.2,123,440
Cooking,1,22.0,39.2,122,444
Cooking,1,22.0,39.2,121,442
Cooking,1,22.0,39.2,117,442
Cooking,1,22.0,39.2,120,443
Cooking,1,22.0,39.2,119,434
Cooking,1,22.0,39.2,118,449
Cooking,1,22.0,39.2,116,444
Cooking,1,22.0,39.2,113,440
Cooking,1,22.0,39.2,118,442
Cooking,1,22.0,39.2,120,441
Cooking,1,22.0,39.2,120,445
Cooking,1,22.0,39.2,116,433
Cooking,1,22.0,39.2,116,441
Cooking,1,22.0,39.2,118,445
Cooking,1,22.0,39.2,122,444
Cooking,1,22.0,39.2,125,445
Cooking,1,22.0,39.2,119,440
Cooking,1,22.0,39.2,122,447
Cooking,1,22.0,39.2,124,449
Cooking,1,22.0,39.2,124,448
Cooking,1,22.0,39.2,124,448
Cooking,1,22.0,39.2,123,442
Cooking,1,22.0,39.2,121,440
Cooking,1,22.0,39.2,124,450
Cooking,1,22.0,39.2,123,446
Cooking,1,22.0,39.2,123,449
Cooking,1,22.0,39.2,124,444
Cooking,1,22.0,39.2,129,454
Cooking,1,22.0,39.2,128,441
Cooking,1,22.0,39.2,127,437
Cooking,1,22.0,39.2,130,441
Cooking,1,22.0,39.2,122,443
Cooking,1,22.0,39.2,129,441
