label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Cooking,1,24.3,61.4,158,915
Cooking,1,24.3,61.4,158,897
Cooking,1,24.3,61.4,156,897
Cooking,1,24.3,61.4,161,880
Cooking,1,24.4,61.4,154,879
Cooking,1,24.4,61.4,157,867
Cooking,1,24.4,61.4,152,875
Cooking,1,24.4,61.4,156,904
Cooking,1,24.4,61.4,158,906
Cooking,1,24.4,61.4,161,963
Cooking,1,24.4,61.4,165,971
Cooking,1,24.4,61.4,170,1022
Cooking,1,24.4,61.3,170,1064
Cooking,1,24.4,61.3,177,1059
Cooking,1,24.4,61.3,177,1048
Cooking,1,24.4,61.3,177,1073
Cooking,1,24.4,61.3,183,1081
Cooking,1,24.4,61.3,181,1111
Cooking,1,24.4,61.3,187,1138
Cooking,1,24.4,61.3,193,1161
Cooking,1,24.4,61.4,194,1164
Cooking,1,24.4,61.4,191,1106
Cooking,1,24.4,61.4,193,1057
Cooking,1,24.4,61.4,191,1027
Cooking,1,24.4,61.4,186,946
Cooking,1,24.4,61.4,173,851
Cooking,1,24.4,61.5,167,836
Cooking,1,24.4,61.5,157,820
Cooking,1,24.5,61.6,151,817
Cooking,1,24.5,61.6,145,789
Cooking,1,24.4,61.6,144,787
Cooking,1,24.4,61.6,142,789
Cooking,1,24.5,61.6,139,790
Cooking,1,24.5,61.6,135,792
Cooking,1,24.4,61.6,133,790
Cooking,1,24.4,61.6,138,797
Cooking,1,24.4,61.6,135,793
Cooking,1,24.4,61.6,139,805
Cooking,1,24.5,61.6,136,802
Cooking,1,24.5,61.6,136,799
Cooking,1,24.4,61.5,139,816
Cooking,1,24.4,61.5,138,830
Cooking,1,24.5,61.6,141,829
Cooking,1,24.5,61.6,141,848
Cooking,1,24.5,61.5,146,861
Cooking,1,24.5,61.5,157,878
Cooking,1,24.5,61.5,152,889
Cooking,1,24.5,61.5,154,898
Cooking,1,24.5,61.4,154,908
Cooking,1,24.5,61.4,161,913
Cooking,1,24.5,61.4,161,913
Cooking,1,24.5,61.4,161,895
Cooking,1,24.5,61.4,162,879
Cooking,1,24.5,61.4,161,891
Cooking,1,24.5,61.4,161,895
Cooking,1,24.5,61.4,162,897
Cooking,1,24.5,61.3,162,890
Cooking,1,24.5,61.3,157,891
Cooking,1,24.5,61.3,161,916
Cooking,1,24.5,61.3,167,950
Cooking,1,24.5,61.3,171,955
Cooking,1,24.5,61.3,167,973
Cooking,1,24.6,61.3,167,990
Cooking,1,24.6,61.3,172,1066
Cooking,1,24.5,61.2,183,1259
Cooking,1,24.5,61.2,192,1328
Cooking,1,24.6,61.3,204,1358
Cooking,1,24.6,61.3,208,1358
Cooking,1,24.5,61.2,213,1361
Cooking,1,24.5,61.2,222,1369
Cooking,1,24.5,61.3,221,1330
Cooking,1,24.5,61.3,223,1361
Cooking,1,24.6,61.3,226,1384
Cooking,1,24.6,61.3,229,1393
Cooking,1,24.6,61.3,238,1412
Cooking,1,24.6,61.3,240,1423
Cooking,1,24.6,61.3,240,1442
Cooking,1,24.6,61.3,244,1471
Cooking,1,24.6,61.3,256,1523
Cooking,1,24.6,61.3,256,1555
Cooking,1,24.6,61.3,272,1532
Cooking,1,24.6,61.3,264,1503
Cooking,1,24.6,61.3,277,1505
Cooking,1,24.6,61.3,266,1502
Cooking,1,24.6,61.3,258,1498
Cooking,1,24.6,61.3,269,1515
Cooking,1,24.6,61.2,263,1513
Cooking,1,24.6,61.2,269,1517
Cooking,1,24.6,61.2,289,1546
Cooking,1,24.6,61.2,272,1523
Cooking,1,24.6,61.2,272,1543
Cooking,1,24.6,61.2,292,1565
Cooking,1,24.6,61.2,288,1579
Cooking,1,24.6,61.2,293,1605
Cooking,1,24.6,61.2,317,1657
Cooking,1,24.6,61.1,319,1685
Cooking,1,24.6,61.1,327,1696
Cooking,1,24.6,61.1,325,1700
Cooking,1,24.6,61.1,336,1730
Cooking,1,24.6,61.1,343,1724
Cooking,1,24.6,61.1,345,1727
Cooking,1,24.6,61.1,349,1669
Cooking,1,24.6,61.1,338,1636
Cooking,1,24.6,61.0,331,1538
Cooking,1,24.6,61.0,317,1529
Cooking,1,24.6,61.0,304,1502
Cooking,1,24.6,61.0,305,1514
Cooking,1,24.6,61.0,296,1519
Cooking,1,24.6,61.0,296,1555
Cooking,1,24.6,61.0,309,1584
Cooking,1,24.6,61.0,309,1601
Cooking,1,24.7,61.0,322,1640
Cooking,1,24.7,61.0,325,1647
Cooking,1,24.7,61.0,329,1653
Cooking,1,24.7,61.0,338,1654
Cooking,1,24.6,60.9,346,1686
Cooking,1,24.6,60.9,340,1715
Cooking,1,24.7,60.9,352,1791
Cooking,1,24.7,60.9,357,1810
Cooking,1,24.7,60.9,383,1880
Cooking,1,24.7,60.9,382,1884
Cooking,1,24.7,60.9,394,1873
Cooking,1,24.7,60.9,385,1851
Cooking,1,24.7,60.9,398,1851
Cooking,1,24.7,60.9,392,1844
Cooking,1,24.7,60.8,387,1871
Cooking,1,24.7,60.8,392,1887
Cooking,1,24.7,60.8,410,1950
Cooking,1,24.7,60.8,411,1977
Cooking,1,24.7,60.8,423,2014
Cooking,1,24.7,60.8,438,2022
Cooking,1,24.7,60.8,441,2015
Cooking,1,24.7,60.7,427,1987
Cooking,1,24.7,60.7,428,2012
Cooking,1,24.7,60.7,435,2047
Cooking,1,24.7,60.7,431,2114
Cooking,1,24.7,60.7,449,2219
Cooking,1,24.7,60.7,466,2374
Cooking,1,24.7,60.7,466,2425
Cooking,1,24.7,60.7,488,2460
Cooking,1,24.7,60.6,490,2465
Cooking,1,24.7,60.6,500,2460
Cooking,1,24.7,60.6,492,2406
Cooking,1,24.7,60.6,498,2369
Cooking,1,24.7,60.6,504,2307
Cooking,1,24.7,60.6,486,2344
Cooking,1,24.7,60.6,496,2332
Cooking,1,24.7,60.6,497,2300
Cooking,1,24.8,60.6,486,2268
Cooking,1,24.8,60.6,486,2266
Cooking,1,24.8,60.6,493,2288
Cooking,1,24.8,60.6,484,2285
Cooking,1,24.8,60.5,489,2283
Cooking,1,24.8,60.5,499,2298
Cooking,1,24.7,60.5,492,2266
Cooking,1,24.7,60.5,489,2300
Cooking,1,24.8,60.5,490,2283
Cooking,1,24.8,60.5,494,2298
Cooking,1,24.7,60.4,522,2850
Cooking,1,24.7,60.4,542,3183
Cooking,1,24.8,60.5,576,3233
Cooking,1,24.8,60.5,573,3110
Cooking,1,24.8,60.5,564,2850
Cooking,1,24.8,60.5,560,2801
Cooking,1,24.8,60.5,564,2879
Cooking,1,24.8,60.5,566,2906
Cooking,1,24.8,60.5,564,2958
Cooking,1,24.8,60.5,577,3058
Cooking,1,24.8,60.5,584,3122
Cooking,1,24.8,60.5,600,3085
Cooking,1,24.8,60.5,605,3100
Cooking,1,24.8,60.5,597,3274
Cooking,1,24.8,60.5,687,3625
Cooking,1,24.8,60.5,715,3716
Cooking,1,24.8,60.5,753,3777
Cooking,1,24.8,60.5,766,3770
Cooking,1,24.8,60.4,797,3785
Cooking,1,24.8,60.4,804,3812
Cooking,1,24.8,60.4,794,3799
Cooking,1,24.8,60.4,819,3777
Cooking,1,24.8,60.5,804,3709
Cooking,1,24.8,60.5,801,3625
Cooking,1,24.8,60.5,778,3498
Cooking,1,24.8,60.5,767,3434
Cooking,1,24.8,60.5,735,3304
Cooking,1,24.8,60.5,738,3240
Cooking,1,24.8,60.5,717,3171
Cooking,1,24.8,60.5,719,3157
Cooking,1,24.8,60.5,700,3183
Cooking,1,24.8,60.5,705,3193
Cooking,1,24.8,60.5,695,3191
Cooking,1,24.8,60.5,692,3161
Cooking,1,24.8,60.5,683,3139
Cooking,1,24.8,60.5,686,3161
Cooking,1,24.8,60.5,683,3247
Cooking,1,24.8,60.4,704,3328
Cooking,1,24.8,60.4,713,3395
Cooking,1,24.8,60.4,732,3485
Cooking,1,24.8,60.4,739,3542
Cooking,1,24.8,60.4,763,3554
Cooking,1,24.8,60.4,770,3579
Cooking,1,24.8,60.4,766,3581
Cooking,1,24.8,60.4,786,3588
Cooking,1,24.8,60.3,772,3544
Cooking,1,24.8,60.3,776,3529
Cooking,1,24.8,60.3,809,3564
Cooking,1,24.8,60.3,788,3564
Cooking,1,24.8,60.3,786,3552
Cooking,1,24.8,60.3,783,3581
Cooking,1,24.8,60.3,797,3586
Cooking,1,24.8,60.3,805,3579
Cooking,1,24.8,60.3,810,3743
Cooking,1,24.8,60.3,849,3890
Cooking,1,24.8,60.3,898,4077
Cooking,1,24.8,60.3,938,4207
Cooking,1,24.8,60.3,962,4364
Cooking,1,24.8,60.3,982,4491
Cooking,1,24.8,60.3,1016,4592
Cooking,1,24.8,60.3,1024,4513
Cooking,1,24.8,60.3,1027,4455
Cooking,1,24.8,60.3,1022,4386
Cooking,1,24.8,60.3,1014,4374
Cooking,1,24.8,60.3,1034,4371
Cooking,1,24.8,60.3,1012,4381
Cooking,1,24.8,60.3,1027,4455
Cooking,1,24.8,60.3,1039,4648
Cooking,1,24.9,60.3,1099,4908
Cooking,1,24.9,60.3,1143,5261
Cooking,1,24.8,60.2,1162,5354
Cooking,1,24.8,60.2,1190,5418
Cooking,1,24.8,60.2,1202,5499
Cooking,1,24.8,60.2,1210,5533
Cooking,1,24.8,60.2,1221,5464
Cooking,1,24.8,60.2,1218,5499
Cooking,1,24.8,60.2,1240,5475
Cooking,1,24.8,60.2,1232,5389
Cooking,1,24.8,60.2,1238,5383
Cooking,1,24.8,60.2,1232,5354
Cooking,1,24.8,60.2,1238,5389
Cooking,1,24.8,60.2,1232,5284
Cooking,1,24.8,60.2,1241,5313
Cooking,1,24.8,60.2,1253,5325
Cooking,1,24.8,60.2,1242,5279
Cooking,1,24.8,60.2,1237,5261
Cooking,1,24.9,60.2,1241,5238
Cooking,1,24.9,60.2,1242,5232
Cooking,1,24.9,60.2,1253,5296
Cooking,1,24.9,60.2,1253,5284
Cooking,1,24.9,60.2,1260,5250
Cooking,1,24.9,60.2,1270,5296
Cooking,1,24.9,60.2,1269,5400
Cooking,1,24.9,60.2,1255,5290
Cooking,1,24.9,60.2,1243,5279
Cooking,1,24.9,60.2,1266,5296
Cooking,1,24.9,60.2,1263,5360
Cooking,1,24.9,60.2,1261,5383
Cooking,1,24.9,60.2,1262,5510
Cooking,1,24.9,60.2,1280,5493
Cooking,1,24.9,60.2,1277,5603
Cooking,1,24.9,60.2,1291,5939
Cooking,1,24.9,60.2,1386,6657
Fire,2,24.9,60.2,1446,6952
Fire,2,24.9,60.1,1542,7288
Fire,2,24.9,60.1,1577,7398
Fire,2,24.9,60.1,1665,7566
Fire,2,24.9,60.1,1667,7485
Fire,2,24.9,60.1,1621,7178
Fire,2,24.9,60.1,1609,7172
Fire,2,24.9,60.1,1619,7207
Fire,2,24.9,60.1,1653,7340
Fire,2,24.9,60.1,1690,7450
Fire,2,24.9,60.1,1723,7589
Fire,2,24.9,60.1,1764,7653
Fire,2,24.9,60.1,1764,7584
Fire,2,24.9,60.1,1783,7647
Fire,2,24.9,60.1,1785,7584
Fire,2,24.9,60.1,1750,7520
Fire,2,24.9,60.1,1753,7474
Fire,2,24.9,60.1,1762,7537
Fire,2,24.9,60.1,1766,7676
Fire,2,24.9,60.1,1801,7775
Fire,2,24.9,60.1,1817,7879
Fire,2,24.9,60.1,1831,8105
Fire,2,24.9,60.1,1875,8134
Fire,2,24.9,60.1,1859,8134
Fire,2,24.9,60.1,1896,8058
Fire,2,24.9,60.1,1877,7931
Fire,2,24.9,60.1,1840,7925
Fire,2,24.9,60.1,1845,7885
Fire,2,24.9,60.1,1847,7896
Fire,2,24.9,60.1,1856,7856
Fire,2,24.9,60.1,1836,7873
Fire,2,24.9,60.1,1859,7867
Fire,2,24.9,60.1,1847,7763
Fire,2,24.9,60.1,1836,7723
Fire,2,24.9,60.1,1820,7474
Fire,2,24.9,60.1,1771,7282
Fire,2,24.9,60.0,1764,7057
Fire,2,24.9,60.0,1704,7022
Fire,2,24.9,60.0,1688,6958
Fire,2,24.9,60.0,1706,6946
Fire,2,24.9,60.0,1699,7016
Fire,2,24.9,60.0,1663,7022
Fire,2,24.9,60.0,1709,7016
Fire,2,24.9,60.0,1729,7010
Fire,2,24.9,60.0,1699,6952
Fire,2,24.9,60.0,1665,6941
