label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Normal,0,21.7,61.7,2,411
Normal,0,21.7,61.7,2,406
Normal,0,21.7,61.8,3,408
Normal,0,21.7,61.8,2,416
Normal,0,21.7,61.8,1,407
Normal,0,21.7,61.8,4,407
Normal,0,21.7,61.8,3,406
Normal,0,21.7,61.8,11,412
Normal,0,21.7,61.8,6,410
Normal,0,21.7,61.8,1,407
Normal,0,21.6,61.8,3,408
Normal,0,21.6,61.8,3,400
Normal,0,21.6,61.8,6,417
Normal,0,21.6,61.8,0,408
Normal,0,21.7,61.9,0,400
Normal,0,21.7,61.9,0,406
Normal,0,21.6,61.9,1,410
Normal,0,21.6,61.9,6,408
Normal,0,21.6,61.9,0,401
Normal,0,21.6,61.9,2,402
Normal,0,21.6,61.9,1,406
Normal,0,21.6,61.9,6,407
Normal,0,21.6,61.9,6,405
Normal,0,21.6,61.9,3,403
Normal,0,21.6,61.9,4,400
Normal,0,21.6,61.9,1,412
Normal,0,21.6,61.9,0,409
Normal,0,21.6,61.9,2,411
Normal,0,21.6,61.9,2,412
Normal,0,21.6,62.0,6,410
Normal,0,21.6,62.0,6,407
Normal,0,21.6,62.0,6,411
Normal,0,21.6,62.0,2,402
Normal,0,21.6,62.0,4,404
Normal,0,21.6,62.0,4,410
Normal,0,21.6,62.0,5,406
Normal,0,21.6,62.0,2,404
Normal,0,21.6,62.0,8,404
Normal,0,21.6,62.0,9,409
Normal,0,21.5,62.0,7,411
Normal,0,21.5,62.0,5,411
Normal,0,21.5,62.0,5,408
Normal,0,21.5,62.0,5,411
Normal,0,21.5,62.1,0,400
Normal,0,21.5,62.1,8,408
Normal,0,21.5,62.1,11,409
Normal,0,21.5,62.1,6,404
Normal,0,21.5,62.1,6,405
Normal,0,21.5,62.1,6,408
Normal,0,21.5,62.1,2,405
Normal,0,21.5,62.1,5,403
Normal,0,21.5,62.1,8,406
Normal,0,21.5,62.1,7,409
Normal,0,21.5,62.1,8,400
Normal,0,21.5,62.1,6,407
Normal,0,21.5,62.2,3,401
Normal,0,21.5,62.2,0,401
Normal,0,21.5,62.2,0,400
Normal,0,21.5,62.2,5,406
Normal,0,21.5,62.2,3,406
Normal,0,21.5,62.2,8,405
Normal,0,21.5,62.2,0,400
Normal,0,21.5,62.2,3,411
Normal,0,21.5,62.2,9,417
Normal,0,21.5,62.2,1,413
Normal,0,21.5,62.2,3,412
Normal,0,21.5,62.3,5,409
Normal,0,21.5,62.3,2,416
Normal,0,21.5,62.3,2,419
Normal,0,21.5,62.3,7,412
Normal,0,21.5,62.3,4,415
Normal,0,21.5,62.3,4,409
Normal,0,21.5,62.3,5,415
Normal,0,21.5,62.3,5,406
Normal,0,21.5,62.3,6,405
Normal,0,21.5,62.3,0,401
Normal,0,21.5,62.3,1,413
Normal,0,21.5,62.3,2,405
Normal,0,21.5,62.4,2,411
Normal,0,21.5,62.4,4,407
Normal,0,21.4,62.3,3,405
Normal,0,21.4,62.3,0,402
Normal,0,21.5,62.4,2,402
Normal,0,21.5,62.4,1,405
Normal,0,21.5,62.4,1,402
Normal,0,21.5,62.4,0,402
Normal,0,21.4,62.4,1,404
Normal,0,21.4,62.4,1,400
Normal,0,21.4,62.4,2,400
Normal,0,21.4,62.4,4,405
Normal,0,21.4,62.4,0,405
Normal,0,21.4,62.4,0,401
Normal,0,21.4,62.4,4,400
Normal,0,21.4,62.4,0,400
Normal,0,21.4,62.4,0,400
Normal,0,21.4,62.4,0,406
Normal,0,21.4,62.5,3,403
Normal,0,21.4,62.5,0,402
Normal,0,21.4,62.5,2,405
Normal,0,21.4,62.5,3,408
Normal,0,21.4,62.5,4,401
Normal,0,21.4,62.5,3,400
Normal,0,21.4,62.5,1,405
Normal,0,21.4,62.5,5,407
Normal,0,21.4,62.5,1,402
Normal,0,21.4,62.5,0,405
Normal,0,21.4,62.5,2,406
Normal,0,21.4,62.6,5,411
Normal,0,21.4,62.6,1,400
Normal,0,21.4,62.6,4,405
Normal,0,21.4,62.6,4,410
Normal,0,21.4,62.6,8,410
Normal,0,21.4,62.6,1,404
Normal,0,21.4,62.6,3,403
Normal,0,21.4,62.6,7,404
Normal,0,21.4,62.6,2,400
Normal,0,21.4,62.6,0,405
Normal,0,21.4,62.6,4,409
Normal,0,21.4,62.6,1,400
Normal,0,21.3,62.6,4,411
Normal,0,21.3,62.6,8,401
Normal,0,21.3,62.6,6,407
Normal,0,21.3,62.6,1,400
Normal,0,21.4,62.7,2,409
Normal,0,21.4,62.7,7,412
Normal,0,21.3,62.7,5,404
Normal,0,21.3,62.7,3,404
Normal,0,21.3,62.7,7,413
Normal,0,21.3,62.7,6,410
Normal,0,21.3,62.7,3,407
Normal,0,21.3,62.7,8,409
Normal,0,21.3,62.7,10,412
Normal,0,21.3,62.8,0,400
Normal,0,21.3,62.8,10,413
Normal,0,21.3,62.8,5,406
Normal,0,21.3,62.8,6,407
Normal,0,21.3,62.8,5,400
Normal,0,21.3,62.8,6,401
Normal,0,21.3,62.8,5,400
Normal,0,21.3,62.8,2,402
Normal,0,21.3,62.8,5,403
Normal,0,21.3,62.8,5,400
Normal,0,21.3,62.8,5,400
Normal,0,21.3,62.8,0,400
Normal,0,21.3,62.9,6,400
Normal,0,21.3,62.9,0,400
Normal,0,21.3,62.9,1,400
Normal,0,21.3,62.9,1,400
Normal,0,21.3,62.9,6,401
Normal,0,21.3,62.9,3,400
Normal,0,21.3,62.9,8,400
Normal,0,21.3,62.9,0,400
Normal,0,21.3,62.9,3,400
Normal,0,21.3,62.9,3,400
Normal,0,21.3,62.9,4,400
Normal,0,21.3,62.9,0,400
Normal,0,21.3,62.9,5,400
Normal,0,21.3,62.9,7,400
Normal,0,21.3,63.0,2,400
Normal,0,21.3,63.0,3,400
Normal,0,21.2,62.9,6,400
Normal,0,21.2,62.9,7,404
Normal,0,21.3,63.0,12,401
Normal,0,21.3,63.0,5,400
Normal,0,21.3,63.0,7,400
Normal,0,21.3,63.0,8,401
Normal,0,21.3,63.0,7,407
Normal,0,21.3,63.0,4,401
Normal,0,21.3,63.0,4,404
Normal,0,21.3,63.0,5,400
Normal,0,21.3,63.0,5,400
Normal,0,21.2,63.0,5,400
Normal,0,21.2,63.0,0,400
Normal,0,21.3,63.0,8,400
Normal,0,21.3,63.0,2,400
Normal,0,21.3,63.1,9,400
Normal,0,21.3,63.1,8,400
Normal,0,21.3,63.1,7,404
Normal,0,21.3,63.1,2,400
Normal,0,21.2,63.0,6,406
Normal,0,21.2,63.0,4,400
Normal,0,21.2,63.1,6,403
Normal,0,21.2,63.1,1,401
Normal,0,21.2,63.1,7,401
Normal,0,21.2,63.1,6,403
Normal,0,21.2,63.1,7,403
Normal,0,21.2,63.1,6,400
Normal,0,21.2,63.1,5,400
Normal,0,21.2,63.1,6,400
Normal,0,21.2,63.1,0,400
Normal,0,21.2,63.1,7,400
Normal,0,21.2,63.1,8,402
Normal,0,21.2,63.1,6,400
Normal,0,21.2,63.1,5,400
Normal,0,21.2,63.1,6,400
Normal,0,21.2,63.2,2,400
Normal,0,21.2,63.2,1,400
Normal,0,21.2,63.2,4,400
Normal,0,21.2,63.2,6,402
Normal,0,21.2,63.2,5,400
Normal,0,21.2,63.2,4,400
Normal,0,21.2,63.2,5,401
Normal,0,21.2,63.2,7,400
Normal,0,21.2,63.2,6,400
Normal,0,21.2,63.2,4,400
Normal,0,21.2,63.2,4,400
Normal,0,21.2,63.2,8,400
Normal,0,21.2,63.2,4,400
Normal,0,21.2,63.2,5,400
Normal,0,21.2,63.2,0,400
Normal,0,21.2,63.2,2,400
Normal,0,21.2,63.2,5,400
Normal,0,21.2,63.2,2,400
Normal,0,21.2,63.2,0,400
Normal,0,21.2,63.3,3,400
Normal,0,21.2,63.3,0,400
Normal,0,21.2,63.3,1,400
Normal,0,21.2,63.3,1,400
Normal,0,21.2,63.3,3,400
Normal,0,21.2,63.3,0,400
Normal,0,21.2,63.3,3,400
Normal,0,21.2,63.3,4,400
Normal,0,21.2,63.3,0,400
Normal,0,21.2,63.3,0,400
Normal,0,21.2,63.3,1,400
Normal,0,21.2,63.3,4,400
Normal,0,21.2,63.4,8,400
Normal,0,21.2,63.4,0,400
Normal,0,21.2,63.4,2,400
Normal,0,21.2,63.4,2,400
Normal,0,21.2,63.4,3,400
Normal,0,21.2,63.4,8,400
Normal,0,21.2,63.4,6,400
Normal,0,21.2,63.4,7,400
Normal,0,21.2,63.4,6,400
Normal,0,21.2,63.4,0,400
Normal,0,21.1,63.4,8,400
Normal,0,21.1,63.4,2,400
Normal,0,21.1,63.4,6,404
Normal,0,21.1,63.4,5,400
Normal,0,21.1,63.4,6,400
Normal,0,21.1,63.4,3,400
Normal,0,21.1,63.4,1,400
Normal,0,21.1,63.4,2,400
Normal,0,21.1,63.4,6,400
Normal,0,21.1,63.5,4,400
Normal,0,21.1,63.5,6,400
Normal,0,21.1,63.5,5,400
Normal,0,21.1,63.5,4,400
Normal,0,21.1,63.5,2,400
Normal,0,21.1,63.5,10,401
Normal,0,21.1,63.5,10,400
Normal,0,21.1,63.5,8,400
Normal,0,21.1,63.5,9,400
Normal,0,21.1,63.5,7,400
Normal,0,21.1,63.5,0,401
Normal,0,21.1,63.5,12,402
Normal,0,21.1,63.5,8,405
Normal,0,21.1,63.5,10,400
Normal,0,21.1,63.5,14,405
Normal,0,21.1,63.5,8,400
Normal,0,21.1,63.5,14,405
Normal,0,21.1,63.5,8,400
Normal,0,21.1,63.5,8,400
Normal,0,21.1,63.5,11,402
Normal,0,21.1,63.6,6,400
Normal,0,21.1,63.6,4,400
Normal,0,21.1,63.6,9,400
Normal,0,21.1,63.6,8,402
Normal,0,21.1,63.6,6,404
Normal,0,21.1,63.6,4,400
Normal,0,21.1,63.6,11,400
Normal,0,21.1,63.6,9,400
Normal,0,21.1,63.6,5,400
Normal,0,21.1,63.6,9,400
Normal,0,21.1,63.6,10,401
Normal,0,21.1,63.6,6,400
Normal,0,21.1,63.7,11,400
Normal,0,21.1,63.7,10,404
Normal,0,21.1,63.7,8,400
Normal,0,21.1,63.7,7,400
Normal,0,21.1,63.7,2,400
Normal,0,21.1,63.7,1,400
Normal,0,21.1,63.7,1,400
Normal,0,21.1,63.7,3,400
Normal,0,21.1,63.7,4,400
Normal,0,21.1,63.7,5,400
Normal,0,21.1,63.7,2,400
Normal,0,21.1,63.7,7,400
Normal,0,21.1,63.7,1,400
Normal,0,21.1,63.7,5,400
Normal,0,21.1,63.7,4,400
Normal,0,21.0,63.7,0,400
Normal,0,21.0,63.7,5,402
Normal,0,21.1,63.7,5,400
Normal,0,21.1,63.7,1,400
Normal,0,21.0,63.7,2,400
Normal,0,21.0,63.7,1,401
Normal,0,21.1,63.8,4,400
Normal,0,21.1,63.8,3,400
Normal,0,21.1,63.8,1,400
Normal,0,21.1,63.8,3,400
Normal,0,21.0,63.8,1,400
Normal,0,21.0,63.8,3,400
Normal,0,21.0,63.8,0,400
Normal,0,21.0,63.8,4,400
Normal,0,21.0,63.8,4,402
Normal,0,21.0,63.8,8,400
Normal,0,21.0,63.8,4,400
Normal,0,21.0,63.8,10,408
Normal,0,21.0,63.8,8,402
Normal,0,21.0,63.8,7,401
Normal,0,21.0,63.8,7,401
Normal,0,21.0,63.8,10,407
Normal,0,21.0,63.8,12,400
Normal,0,21.0,63.8,5,400
Normal,0,21.0,63.8,13,407
Normal,0,21.0,63.8,8,403
Normal,0,21.0,63.9,8,406
Normal,0,21.0,63.9,7,400
Normal,0,21.0,63.9,11,400
Normal,0,21.0,63.9,11,400
Normal,0,21.0,63.9,13,401
Normal,0,21.0,63.9,9,400
Normal,0,21.0,63.9,6,400
Normal,0,21.0,64.0,6,400
Normal,0,21.0,64.0,8,400
Normal,0,21.0,64.0,8,400
Normal,0,21.0,64.0,10,405
Normal,0,21.0,64.0,1,400
Normal,0,21.0,64.0,5,400
Normal,0,21.0,64.0,4,400
Normal,0,21.0,64.0,4,400
Normal,0,21.0,64.0,3,400
Normal,0,21.0,64.0,2,400
Normal,0,21.0,64.0,2,400
Normal,0,21.0,64.0,11,400
Normal,0,21.0,64.1,7,400
Normal,0,21.0,64.1,6,400
Normal,0,21.0,64.1,1,401
Normal,0,21.0,64.1,10,405
Normal,0,21.0,64.1,11,403
Normal,0,21.0,64.1,9,408
Normal,0,21.0,64.1,7,400
Normal,0,21.0,64.1,7,400
Normal,0,21.0,64.1,8,403
Normal,0,21.0,64.1,7,403
Normal,0,21.0,64.1,9,400
Normal,0,21.0,64.1,6,400
Normal,0,21.0,64.1,8,400
Normal,0,21.0,64.1,6,400
Normal,0,21.0,64.2,14,400
Normal,0,21.0,64.2,6,400
Normal,0,21.0,64.2,5,400
Normal,0,21.0,64.2,5,400
Normal,0,20.9,64.1,9,400
Normal,0,20.9,64.1,9,400
Normal,0,20.9,64.1,8,400
Normal,0,20.9,64.1,11,400
Normal,0,20.9,64.1,3,400
Normal,0,20.9,64.1,2,400
Normal,0,20.9,64.1,0,400
Normal,0,20.9,64.1,8,400
Normal,0,20.9,64.2,8,400
Normal,0,20.9,64.2,5,400
Normal,0,20.9,64.2,6,401
Normal,0,20.9,64.2,8,400
Normal,0,20.9,64.2,10,400
Normal,0,20.9,64.2,4,400
Normal,0,20.9,64.2,4,400
Normal,0,20.9,64.2,8,402
Normal,0,21.0,64.2,3,400
Normal,0,21.0,64.2,3,400
Normal,0,20.9,64.2,4,400
Normal,0,20.9,64.2,5,400
Normal,0,20.9,64.2,8,403
Normal,0,20.9,64.2,8,400
Normal,0,20.9,64.2,5,400
Normal,0,20.9,64.2,4,400
Normal,0,21.0,64.3,1,400
Normal,0,21.0,64.3,0,400
Normal,0,20.9,64.2,4,400
Normal,0,20.9,64.2,3,400
Normal,0,20.9,64.2,3,400
Normal,0,20.9,64.2,2,400
Normal,0,20.9,64.2,5,402
Normal,0,20.9,64.2,8,409
Normal,0,20.9,64.2,6,400
Normal,0,20.9,64.2,10,409
Normal,0,20.9,64.2,5,400
Normal,0,20.9,64.2,3,400
Normal,0,20.9,64.2,5,400
Normal,0,20.9,64.2,2,400
Normal,0,20.9,64.2,3,400
Normal,0,20.9,64.2,0,400
Normal,0,20.9,64.2,2,400
Normal,0,20.9,64.3,2,400
Normal,0,20.9,64.3,2,400
Normal,0,20.9,64.3,4,400
Normal,0,20.9,64.3,3,400
Normal,0,20.9,64.3,0,400
Normal,0,20.9,64.3,1,400
Normal,0,20.9,64.3,3,400
Normal,0,20.9,64.3,2,400
Normal,0,20.9,64.3,4,400
Normal,0,20.9,64.3,1,400
Normal,0,20.9,64.3,0,400
Normal,0,20.9,64.3,7,400
Normal,0,20.9,64.3,1,400
Normal,0,20.9,64.3,1,400
Normal,0,20.9,64.3,0,400
Normal,0,20.9,64.3,9,400
Normal,0,20.9,64.4,4,403
Normal,0,20.9,64.4,8,400
Normal,0,20.9,64.4,6,400
Normal,0,20.9,64.4,0,400
Normal,0,20.9,64.4,2,400
Normal,0,20.9,64.4,4,400
Normal,0,20.9,64.4,9,400
Normal,0,20.9,64.4,5,400
Normal,0,20.9,64.4,4,400
Normal,0,20.9,64.4,4,400
Normal,0,20.9,64.4,5,400
Normal,0,20.9,64.4,2,400
Normal,0,20.9,64.4,8,400
Normal,0,20.9,64.4,3,400
Normal,0,20.9,64.4,6,400
Normal,0,20.9,64.4,4,400
Normal,0,20.9,64.4,1,400
Normal,0,20.9,64.4,0,400
Normal,0,20.9,64.4,1,400
Normal,0,20.8,64.4,4,400
Normal,0,20.8,64.4,3,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,1,400
Normal,0,20.8,64.4,1,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,2,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,0,400
Normal,0,20.9,64.5,3,400
Normal,0,20.9,64.5,0,400
Normal,0,20.8,64.4,0,400
Normal,0,20.8,64.4,2,400
Normal,0,20.8,64.4,5,400
Normal,0,20.8,64.4,10,400
Normal,0,20.8,64.4,5,400
Normal,0,20.8,64.4,6,400
Normal,0,20.8,64.5,5,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,4,400
Normal,0,20.8,64.5,8,400
Normal,0,20.8,64.5,5,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,9,401
Normal,0,20.8,64.5,11,400
Normal,0,20.8,64.5,5,400
Normal,0,20.8,64.5,9,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,4,400
Normal,0,20.8,64.5,0,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,10,400
Normal,0,20.8,64.5,7,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,7,400
Normal,0,20.8,64.5,6,400
Normal,0,20.8,64.5,1,400
Normal,0,20.8,64.5,11,400
Normal,0,20.8,64.5,7,400
Normal,0,20.8,64.5,11,400
Normal,0,20.8,64.6,9,400
Normal,0,20.8,64.6,8,400
Normal,0,20.8,64.6,3,400
Normal,0,20.8,64.6,1,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.6,8,400
Normal,0,20.8,64.6,3,400
Normal,0,20.8,64.6,4,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.6,0,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.6,4,400
Normal,0,20.8,64.6,11,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,7,400
Normal,0,20.8,64.6,1,400
Normal,0,20.8,64.6,0,400
Normal,0,20.8,64.6,7,400
Normal,0,20.8,64.6,2,400
Normal,0,20.8,64.6,10,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.6,6,400
Normal,0,20.8,64.6,3,400
Normal,0,20.8,64.6,0,400
Normal,0,20.8,64.6,3,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.6,4,400
Normal,0,20.8,64.6,0,400
Normal,0,20.8,64.6,5,400
Normal,0,20.8,64.7,0,400
Normal,0,20.8,64.7,1,400
Normal,0,20.8,64.7,2,400
Normal,0,20.8,64.7,2,400
Normal,0,20.8,64.7,0,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,5,400
Normal,0,20.8,64.7,6,403
Normal,0,20.8,64.7,9,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,6,400
Normal,0,20.8,64.7,5,400
Normal,0,20.8,64.7,4,400
Normal,0,20.8,64.7,8,400
Normal,0,20.8,64.7,8,400
Normal,0,20.8,64.7,11,400
Normal,0,20.8,64.7,9,400
Normal,0,20.8,64.7,10,400
Normal,0,20.7,64.7,8,400
Normal,0,20.7,64.7,10,400
Normal,0,20.8,64.7,4,400
Normal,0,20.8,64.7,4,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,6,400
Normal,0,20.8,64.7,3,400
Normal,0,20.8,64.7,6,400
Normal,0,20.7,64.7,3,400
Normal,0,20.7,64.7,6,400
Normal,0,20.8,64.7,4,400
Normal,0,20.8,64.7,0,400
Normal,0,20.8,64.8,10,400
Normal,0,20.8,64.8,7,400
Normal,0,20.8,64.8,4,400
Normal,0,20.8,64.8,8,400
Normal,0,20.8,64.8,9,400
Normal,0,20.8,64.8,3,400
Normal,0,20.8,64.8,10,400
Normal,0,20.8,64.8,9,400
Normal,0,20.8,64.8,5,400
Normal,0,20.8,64.8,8,400
Normal,0,20.8,64.8,5,400
Normal,0,20.8,64.8,3,400
Normal,0,20.8,64.8,3,400
Normal,0,20.8,64.8,5,400
Normal,0,20.8,64.8,4,400
Normal,0,20.8,64.8,4,400
Normal,0,20.8,64.8,6,400
Normal,0,20.8,64.8,4,400
Normal,0,20.8,64.8,0,400
Normal,0,20.8,64.8,5,400
Normal,0,20.8,64.8,5,400
Normal,0,20.8,64.8,3,400
Normal,0,20.8,64.8,4,400
Normal,0,20.8,64.8,2,400
Normal,0,20.8,64.8,2,400
