label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Normal,0,23.1,61.9,0,400
Normal,0,23.1,61.9,0,400
Normal,0,23.0,61.6,0,400
Normal,0,23.0,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.0,61.6,0,400
Normal,0,23.0,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,0,400
Normal,0,23.1,61.6,4,406
Normal,0,23.1,61.6,1,400
Normal,0,23.1,61.6,5,412
Normal,0,23.1,61.6,9,400
Normal,0,23.1,61.6,4,407
Normal,0,23.1,61.6,8,410
Normal,0,23.1,61.6,1,406
Normal,0,23.1,61.6,10,408
Normal,0,23.1,61.5,10,405
Normal,0,23.1,61.5,6,400
Normal,0,23.1,61.5,5,400
Normal,0,23.1,61.5,8,409
Normal,0,23.1,61.5,4,401
Normal,0,23.1,61.5,8,404
Normal,0,23.1,61.4,8,404
Normal,0,23.1,61.4,7,402
Normal,0,23.1,61.4,7,401
Normal,0,23.1,61.4,5,400
Normal,0,23.1,61.4,7,400
Normal,0,23.1,61.4,6,403
Normal,0,23.1,61.3,7,410
Normal,0,23.1,61.3,7,408
Normal,0,23.1,61.3,4,401
Normal,0,23.1,61.3,2,406
Normal,0,23.1,61.2,3,404
Normal,0,23.1,61.2,2,400
Normal,0,23.1,61.2,6,400
Normal,0,23.1,61.2,5,410
Normal,0,23.1,61.2,7,410
Normal,0,23.1,61.2,7,404
Normal,0,23.1,61.2,0,404
Normal,0,23.1,61.2,7,401
Normal,0,23.1,61.2,5,402
Normal,0,23.1,61.2,8,404
Normal,0,23.1,61.1,6,400
Normal,0,23.1,61.1,4,404
Normal,0,23.1,61.1,8,404
Normal,0,23.1,61.1,4,409
Normal,0,23.1,61.0,2,402
Normal,0,23.1,61.0,3,403
Normal,0,23.1,61.0,16,412
Normal,0,23.1,61.0,8,400
Normal,0,23.1,61.0,10,400
Normal,0,23.1,61.0,8,401
Normal,0,23.1,61.0,10,405
Normal,0,23.1,60.9,16,406
Normal,0,23.1,60.9,2,403
Normal,0,23.1,60.9,7,401
Normal,0,23.1,60.9,5,405
Normal,0,23.1,61.0,14,409
